date,ahr999
2023-04-15,0.9000589878181252
2023-04-16,0.886725136794901
2023-04-17,0.8838325908450867
2023-04-18,0.8313116956335849
2023-04-19,0.8825591018151135
2023-04-20,0.7912358451432507
2023-04-21,0.7576668091325066
2023-04-22,0.7038894323610648
2023-04-23,0.7306224343587664
2023-04-24,0.7169522925341419
2023-04-25,0.7110245008745388
2023-04-26,0.7499552878932239
2023-04-27,0.7544913271150914
2023-04-28,0.808804587874177
2023-04-29,0.7982979655212509
2023-04-30,0.7907688131364953
2023-05-01,0.7872272013153508
2023-05-02,0.7248608071990477
2023-05-03,0.7534486975492064
2023-05-04,0.7695134107136834
2023-05-05,0.7576319697839289
2023-05-06,0.7916422043148051
2023-05-07,0.7554898233190299
2023-05-08,0.7298231302756707
2023-05-09,0.6895212233145455
2023-05-10,0.6854869535600449
2023-05-11,0.6818235543129472
2023-05-12,0.6491406870015424
2023-05-13,0.6387596757874511
2023-05-14,0.6362382984226542
2023-05-15,0.6414717962775127
2023-05-16,0.6512833965593101
2023-05-17,0.6431851861487801
2023-05-18,0.6590852509445244
2023-05-19,0.6301893999338655
2023-05-20,0.631547943554326
2023-05-21,0.640764648773194
2023-05-22,0.6218948332058217
2023-05-23,0.6252503384873006
2023-05-24,0.6410088450752611
2023-05-25,0.598246806222374
2023-05-26,0.6034594592014592
2023-05-27,0.6132457254867353
2023-05-28,0.618359084869132
2023-05-29,0.6723670454098764
2023-05-30,0.6544088825427098
2023-05-31,0.6500017127272516
2023-06-01,0.6253656154386649
2023-06-02,0.6052251283986241
2023-06-03,0.6224473803023869
2023-06-04,0.6122506604299472
2023-06-05,0.6122500232930331
2023-06-06,0.54926089934802
2023-06-07,0.6131394787305142
2023-06-08,0.5718705215429146
2023-06-09,0.5767152627587492
2023-06-10,0.5735407309202588
2023-06-11,0.5447914507847992
2023-06-12,0.5463540466173601
2023-06-13,0.5432211885900843
2023-06-14,0.5421238246227098
2023-06-15,0.5075963049190374
2023-06-16,0.5243508723475477
2023-06-17,0.5537408744071695
2023-06-18,0.5594555556120455
2023-06-19,0.5503040581507478
2023-06-20,0.569723564381972
2023-06-21,0.6315228585610414
2023-06-22,0.7061047595719394
2023-06-23,0.6987018798882739
2023-06-24,0.7341951634198577
2023-06-25,0.7234876621081658
2023-06-26,0.7175036741948058
2023-06-27,0.7050579770946939
2023-06-28,0.7219543605234562
2023-06-29,0.6908155964476772
2023-06-30,0.7044077719162676
2023-07-01,0.7030296064680517
2023-07-02,0.7056679465776062
2023-07-03,0.7046960292089929
2023-07-04,0.7264778812715251
2023-07-05,0.70599615482131
2023-07-06,0.6907638670470626
2023-07-07,0.6612483796558439
2023-07-08,0.6779686467988032
2023-07-09,0.6727905753064553
2023-07-10,0.6648257718544354
2023-07-11,0.6729373638030709
2023-07-12,0.6792282572632035
2023-07-13,0.6661502334516611
2023-07-14,0.7116563534330476
2023-07-15,0.658258913991362
2023-07-16,0.6541003887783661
2023-07-17,0.6493586645257079
2023-07-18,0.6423425066569675
2023-07-19,0.6277163131614482
2023-07-20,0.6274023011261438
2023-07-21,0.620293465449816
2023-07-22,0.6221090915630364
2023-07-23,0.6147223568833156
2023-07-24,0.6243158764323274
2023-07-25,0.5851530258204368
2023-07-26,0.5847919694338586
2023-07-27,0.5876645924490501
2023-07-28,0.5798127008909987
2023-07-29,0.5818837180337797
2023-07-30,0.5812243961287265
2023-07-31,0.5760908775859312
2023-08-01,0.5723418151832699
2023-08-02,0.5891978465731814
2023-08-03,0.5663229963606184
2023-08-04,0.5652442316528241
2023-08-05,0.5599114874210903
2023-08-06,0.5571966769680649
2023-08-07,0.55544478822838
2023-08-08,0.5593478761193458
2023-08-09,0.5806383469234018
2023-08-10,0.5713837519335813
2023-08-11,0.564670781263407
2023-08-12,0.5623911888001548
2023-08-13,0.5616821315434306
2023-08-14,0.5553352557951796
2023-08-15,0.558782493236916
2023-08-16,0.5484940003326525
2023-08-17,0.5298239382003662
2023-08-18,0.4556093970885512
2023-08-19,0.4349455921042397
2023-08-20,0.43584512747766985
2023-08-21,0.4382213944989613
2023-08-22,0.4355739320751526
2023-08-23,0.4318702996984033
2023-08-24,0.4441755831333921
2023-08-25,0.434459681304844
2023-08-26,0.42984057850871005
2023-08-27,0.427848348042735
2023-08-28,0.4297843262613928
2023-08-29,0.42935416583684133
2023-08-30,0.4833011655516211
2023-08-31,0.4675974273941122
2023-09-01,0.4210881066492692
2023-09-02,0.41597186381099127
2023-09-03,0.4174122852146528
2023-09-04,0.42000633542213966
2023-09-05,0.41442869247383385
2023-09-06,0.4128826898862111
2023-09-07,0.4112038184277495
2023-09-08,0.4266018095135793
2023-09-09,0.4150872007938275
2023-09-10,0.41418829306050975
2023-09-11,0.41157582570016576
2023-09-12,0.38994860363680517
2023-09-13,0.4105437693845979
2023-09-14,0.4223329681008561
2023-09-15,0.4315035818228913
2023-09-16,0.43312231068773144
2023-09-17,0.43111089016467335
2023-09-18,0.4292631748783746
2023-09-19,0.4359077193878336
2023-09-20,0.44973954259884524
2023-09-21,0.44616825746747746
2023-09-22,0.4269278965720062
2023-09-23,0.4265677598459081
2023-09-24,0.4257487810549271
2023-09-25,0.41453808053451346
2023-09-26,0.4148517262856397
2023-09-27,0.4111815692801779
2023-09-28,0.4148254826052272
2023-09-29,0.4352475539252144
2023-09-30,0.4309137393370403
2023-10-01,0.4320469540498302
2023-10-02,0.46417145831114276
2023-10-03,0.4480582753588337
2023-10-04,0.4450014153499535
2023-10-05,0.4565098078318873
2023-10-06,0.44347237022636515
2023-10-07,0.4604265605815397
2023-10-08,0.46076330158303047
2023-10-09,0.4589881740687885
2023-10-10,0.44728629378837775
2023-10-11,0.4404480474845825
2023-10-12,0.4235121645627215
2023-10-13,0.41936646512605386
2023-10-14,0.42249012815639364
2023-10-15,0.42180785428709455
2023-10-16,0.43105604572873096
2023-10-17,0.474728996683151
2023-10-18,0.4706175028630278
2023-10-19,0.4674395500930945
2023-10-20,0.48017871238450444
2023-10-21,0.5117540812629218
2023-10-22,0.5191806654342717
2023-10-23,0.5261690183608878
2023-10-24,0.6324861788640362
2023-10-25,0.6636051900331077
2023-10-26,0.6853611322663171
2023-10-27,0.6702633566159142
2023-10-28,0.659380438412173
2023-10-29,0.6653457067831153
2023-10-30,0.6814978228492322
2023-10-31,0.6790866492623318
2023-11-01,0.6841118808398124
2023-11-02,0.7140967198211623
2023-11-03,0.6928855654065946
2023-11-04,0.6834318305995639
2023-11-05,0.6961687581996969
2023-11-06,0.6929503330412978
2023-11-07,0.6915765913168437
2023-11-08,0.7046402375086724
2023-11-09,0.7115372833377075
2023-11-10,0.7529665649392085
2023-11-11,0.7760926820415933
2023-11-12,0.7669151157423384
2023-11-13,0.7624520126992483
2023-11-14,0.7372589986478707
2023-11-15,0.6981978826141197
2023-11-16,0.7909264460988636
2023-11-17,0.7193821946990079
2023-11-18,0.7360507902490477
2023-11-19,0.7327783704607572
2023-11-20,0.7629107354964282
2023-11-21,0.7649739071005919
2023-11-22,0.6952299970451407
2023-11-23,0.7596392056059735
2023-11-24,0.7527789435561201
2023-11-25,0.7680226888221359
2023-11-26,0.7690671497905515
2023-11-27,0.753228669812573
2023-11-28,0.7429608340960727
2023-11-29,0.7640643376652916
2023-11-30,0.7633370919329368
2023-12-01,0.7554917066312209
2023-12-02,0.7926478985444526
2023-12-03,0.8226108691308534
2023-12-04,0.8413593612281867
2023-12-05,0.9249156074173626
2023-12-06,1.0158564011616869
2023-12-07,0.9981130566731532
2023-12-08,0.9731310953167003
2023-12-09,1.0098082386410205
2023-12-10,0.9858703080526984
2023-12-11,0.9851746161719946
2023-12-12,0.8707761064435994
2023-12-13,0.8776321891142883
2023-12-14,0.9353901215757184
2023-12-15,0.9386691249816583
2023-12-16,0.8889013333667174
2023-12-17,0.8987333955600381
2023-12-18,0.8586257522562595
2023-12-19,0.9100914547321666
2023-12-20,0.8910225003352273
2023-12-21,0.947181347383362
2023-12-22,0.9534742763574553
2023-12-23,0.9561156101197683
2023-12-24,0.9405866723165374
2023-12-25,0.9067648446071708
2023-12-26,0.9284742087003612
2023-12-27,0.8799608049035786
2023-12-28,0.9163462861631544
2023-12-29,0.8775908315177285
2023-12-30,0.8531998688149487
2023-12-31,0.8526603303756416
2024-01-01,0.8547097523849391
2024-01-02,0.9300049599725664
2024-01-03,0.9592943682105878
2024-01-04,0.8685245201696721
2024-01-05,0.9201997484797088
2024-01-06,0.9163502481200066
2024-01-07,0.9059111152373569
2024-01-08,0.9011785967014322
2024-01-09,1.0266951617046727
2024-01-10,0.9861345976575842
2024-01-11,1.0059183104297018
2024-01-12,0.9898354508575627
2024-01-13,0.8414651482276462
2024-01-14,0.8408499072654783
2024-01-15,0.7950382733854894
2024-01-16,0.8229622668858659
2024-01-17,0.8452796123889634
2024-01-18,0.827802643890704
2024-01-19,0.7701012777739014
2024-01-20,0.7811064508870388
2024-01-21,0.7808522820205047
2024-01-22,0.7744202614203177
2024-01-23,0.6987107784868832
2024-01-24,0.7097336432659929
2024-01-25,0.7150354899496405
2024-01-26,0.7083463502285746
2024-01-27,0.7745044278897404
2024-01-28,0.7839642146768053
2024-01-29,0.7783330628321883
2024-01-30,0.8238627998619168
2024-01-31,0.8081819840979038
2024-02-01,0.7918847892201835
2024-02-02,0.8086027791126604
2024-02-03,0.8103182134835588
2024-02-04,0.8008910058014556
2024-02-05,0.7832037864928028
2024-02-06,0.7839021885496252
2024-02-07,0.7975790122416303
2024-02-08,0.8416553280300249
2024-02-09,0.8759805462666946
2024-02-10,0.9459640866757569
2024-02-11,0.9674116641762607
2024-02-12,0.9853895994687276
2024-02-13,1.0497243821962459
2024-02-14,1.0371575974961553
2024-02-15,1.1223536511044567
2024-02-16,1.122316690458657
2024-02-17,1.1275500322995247
2024-02-18,1.1018276267799798
2024-02-19,1.1176521520526306
2024-02-20,1.0980759024571514
2024-02-21,1.1147499439448882
2024-02-22,1.0926255620835934
2024-02-23,1.0645463366283594
2024-02-24,1.0379614978976266
2024-02-25,1.0680813032809093
2024-02-26,1.0708072873158194
2024-02-27,1.1844621322857103
2024-02-28,1.2922705858191579
2024-02-29,1.542321576131905
2024-03-01,1.4703407642941801
2024-03-02,1.5243525304645964
2024-03-03,1.4976316381089956
2024-03-04,1.5437509671062717
2024-03-05,1.7983273200678087
2024-03-06,1.5574656667535522
2024-03-07,1.6635160804281348
2024-03-08,1.6962065256950565
2024-03-09,1.755578486548821
2024-03-10,1.755557408144688
2024-03-11,1.7719268450900458
2024-03-12,1.9231048347984734
2024-03-13,1.8774795600935343
2024-03-14,1.9501568693637228
2024-03-15,1.8496348367670092
2024-03-16,1.7373277071011903
2024-03-17,1.5310278102487962
2024-03-18,1.668156870414549
2024-03-19,1.619135015177655
2024-03-20,1.3533184119082913
2024-03-21,1.617823229245247
2024-03-22,1.4959848775112319
2024-03-23,1.4120020557997341
2024-03-24,1.415936298060106
2024-03-25,1.5501108334490354
2024-03-26,1.6670285283531459
2024-03-27,1.659895298538669
2024-03-28,1.6246729908646167
2024-03-29,1.6754531128241308
2024-03-30,1.6253310044356575
2024-03-31,1.6042587815234608
2024-04-01,1.672701481849089
2024-04-02,1.587840439557422
2024-04-03,1.3920148286228717
2024-04-04,1.4067154207190848
2024-04-05,1.5083560397239735
2024-04-06,1.470370268209594
2024-04-07,1.5079163842315504
2024-04-08,1.5196091573187658
2024-04-09,1.610990427969301
2024-04-10,1.4921195275679076
2024-04-11,1.5455292806565895
2024-04-12,1.5140411736914212
2024-04-13,1.384448717136466
2024-04-14,1.242897692071859
2024-04-15,1.3107396898180368
2024-04-16,1.213382881468458
2024-04-17,1.2226440231440934
2024-04-18,1.1208819200630422
2024-04-19,1.1979777738414799
2024-04-20,1.2045045225000537
2024-04-21,1.2412954320596372
2024-04-22,1.2325776671354054
2024-04-23,1.2987642515761697
2024-04-24,1.2751928459271997
2024-04-25,1.1883648414973178
2024-04-26,1.1899194029856657
2024-04-27,1.1569025206636694
2024-04-28,1.1390611085387161
2024-04-29,1.121722646344015
2024-04-30,1.1417610638698377
2024-05-01,1.0239032071165595
2024-05-02,0.9412178886832484
2024-05-03,0.9647257231806383
2024-05-04,1.0861971233310592
2024-05-05,1.1153670962364484
2024-05-06,1.1147433814716823
2024-05-07,1.079081522667848
2024-05-08,1.0459224029306444
2024-05-09,1.0033214218587156
2024-05-10,1.0603482430980407
2024-05-11,0.9816239041476397
2024-05-12,0.9777494143683914
2024-05-13,0.995104708105421
2024-05-14,1.0383448969982163
2024-05-15,0.9903649932020524
2024-05-16,1.1424566136601426
2024-05-17,1.1027240053742737
2024-05-18,1.1605585468408695
2024-05-19,1.1511262412899501
2024-05-20,1.1238695965470986
2024-05-21,1.2998191227679126
2024-05-22,1.2469789756403495
2024-05-23,1.205829217737208
2024-05-24,1.1595056234780512
2024-05-25,1.174867007639372
2024-05-26,1.1950265270962004
2024-05-27,1.1641895916603775
2024-05-28,1.1892559904091926
2024-05-29,1.1473217623795084
2024-05-30,1.118730300729486
2024-05-31,1.1402384322284997
2024-06-01,1.1067447805274073
2024-06-02,1.1092589275667855
2024-06-03,1.1063162272652227
2024-06-04,1.1360518321636932
2024-06-05,1.189895957348045
2024-06-06,1.2020597303093294
2024-06-07,1.1861126443627215
2024-06-08,1.1338184629174708
2024-06-09,1.1280339940676907
2024-06-10,1.1346439454681003
2024-06-11,1.125530229346159
2024-06-12,1.0516832542020091
2024-06-13,1.076375195017918
2024-06-14,1.0256820989079476
2024-06-15,0.9991401752292647
2024-06-16,1.0008332833880538
2024-06-17,1.0104922401918146
2024-06-18,1.0021977592211762
2024-06-19,0.9585869329330475
2024-06-20,0.9497565088592502
2024-06-21,0.9429229689619459
2024-06-22,0.9190787743535126
2024-06-23,0.9202673863020465
2024-06-24,0.8871640865778726
2024-06-25,0.8052261145694622
2024-06-26,0.8441581594073316
2024-06-27,0.8154452040848219
2024-06-28,0.834793727564504
2024-06-29,0.7977815437725725
2024-06-30,0.8104951420793457
2024-07-01,0.8562050056091948
2024-07-02,0.8583627410983822
2024-07-03,0.833879817009998
2024-07-04,0.7817241187315003
2024-07-05,0.7007689185818168
2024-07-06,0.6901625544268942
2024-07-07,0.7272814995267828
2024-07-08,0.6673058852398134
2024-07-09,0.6863045780174174
2024-07-10,0.7171258762829267
2024-07-11,0.7079179730582453
2024-07-12,0.6966957181592781
2024-07-13,0.7088170686067419
2024-07-14,0.739422767354121
2024-07-15,0.7775540654777845
2024-07-16,0.8796037598220787
2024-07-17,0.8851262137723538
2024-07-18,0.855805770502402
2024-07-19,0.8496361265410948
2024-07-20,0.9210608692673102
2024-07-21,0.9308380729432425
2024-07-22,0.9552233789327615
2024-07-23,0.9364061612787898
2024-07-24,0.8883587773007818
2024-07-25,0.8709219271071598
2024-07-26,0.8788240156576149
2024-07-27,0.9342581150373037
2024-07-28,0.9286744786338151
2024-07-29,0.9382991200931274
2024-07-30,0.8965641664333437
2024-07-31,0.8772438770630286
2024-08-01,0.8334155046631638
2024-08-02,0.8495055370978638
2024-08-03,0.748048192764967
2024-08-04,0.7281683792108523
2024-08-05,0.6661781035155458
2024-08-06,0.5737253232811228
2024-08-07,0.6165531308234858
2024-08-08,0.5930821758666848
2024-08-09,0.7440089033544944
2024-08-10,0.7214297405739609
2024-08-11,0.7206687335542022
2024-08-12,0.6670365712893344
2024-08-13,0.6795376350597738
2024-08-14,0.7065353474296621
2024-08-15,0.66165570905993
2024-08-16,0.6338434931222172
2024-08-17,0.6618492277640328
2024-08-18,0.6730403951462681
2024-08-19,0.6491780517011426
2024-08-20,0.6700873207580408
2024-08-21,0.6576507501325536
2024-08-22,0.7045535092920648
2024-08-23,0.6846333084803685
2024-08-24,0.7693042359529273
2024-08-25,0.7687248896340315
2024-08-26,0.7704776865017102
2024-08-27,0.7338932424830013
2024-08-28,0.6558619830256134
2024-08-29,0.6439733435281942
2024-08-30,0.6505387725298164
2024-08-31,0.6434118236624681
2024-09-01,0.6390034033789327
2024-09-02,0.6029757773450753
2024-09-03,0.6399171978602318
2024-09-04,0.6032378949314493
2024-09-05,0.6136834370816683
2024-09-06,0.5751285220963087
2024-09-07,0.5300829444070694
2024-09-08,0.5333593335892753
2024-09-09,0.5466061703266537
2024-09-10,0.5897586297259937
2024-09-11,0.6018680186548395
2024-09-12,0.5945500937329089
2024-09-13,0.6100068188530633
2024-09-14,0.6612426365686253
2024-09-15,0.648067625493815
2024-09-16,0.6301006939734544
2024-09-17,0.608672301762969
2024-09-18,0.6532006337370911
2024-09-19,0.6819242778966608
2024-09-20,0.7100543941893361
2024-09-21,0.7150983512590786
2024-09-22,0.7192049593985408
2024-09-23,0.7242043805700942
2024-09-24,0.7164945481987731
2024-09-25,0.7382161358349506
2024-09-26,0.7112975017730084
2024-09-27,0.7574996623100955
2024-09-28,0.7713503673936739
2024-09-29,0.773149168627567
2024-09-30,0.766826935473269
2024-10-01,0.7137490566766463
2024-10-02,0.6582944546761261
2024-10-03,0.6534699109627283
2024-10-04,0.6558269563011347
2024-10-05,0.6840750058461704
2024-10-06,0.6837553530249678
2024-10-07,0.6995836591409391
2024-10-08,0.6858191019154165
2024-10-09,0.6832358930073266
2024-10-10,0.649099288311559
2024-10-11,0.6422481627566295
2024-10-12,0.6889971945782197
2024-10-13,0.7052552746291023
2024-10-14,0.6972272886667864
2024-10-15,0.7695652908357901
2024-10-16,0.7922190755371834
2024-10-17,0.8051607292491084
2024-10-18,0.799868349936267
2024-10-19,0.8230123582764369
2024-10-20,0.8206840651666065
2024-10-21,0.8350359073607215
2024-10-22,0.7950462087056075
2024-10-23,0.7943098441147642
2024-10-24,0.7770270446188577
2024-10-25,0.8119192203396852
2024-10-26,0.7752240089279228
2024-10-27,0.7837660833046685
2024-10-28,0.8042779312344106
2024-10-29,0.8511803351457193
2024-10-30,0.9195687747753877
2024-10-31,0.9084878065446379
2024-11-01,0.8549151207888152
2024-11-02,0.8359831035056722
2024-11-03,0.8302459065616773
2024-11-04,0.8157242862336654
2024-11-05,0.792718816467736
2024-11-06,0.8281290773608405
2024-11-07,0.9831066100835287
2024-11-08,0.9882570823094491
2024-11-09,1.003648466947119
2024-11-10,1.0076594986380871
2024-11-11,1.1046511486633959
2024-11-12,1.3387923767187342
2024-11-13,1.3120466933509969
2024-11-14,1.3882874841582038
2024-11-15,1.2858577581847044
2024-11-16,1.3957572902418822
2024-11-17,1.3761364293870835
2024-11-18,1.3502077204243839
2024-11-19,1.3668244540642325
2024-11-20,1.4177135959550182
2024-11-21,1.4751969933901556
2024-11-22,1.603158734730971
2024-11-23,1.6145516690597934
2024-11-24,1.5696067924311958
2024-11-25,1.5725192353753736
2024-11-26,1.4136612423611228
2024-11-27,1.3759351766936978
2024-11-28,1.4925734731222575
2024-11-29,1.478458906038971
2024-11-30,1.5301962900810622
2024-12-01,1.4938617715219737
2024-12-02,1.5147641090694148
2024-12-03,1.4665173425867315
2024-12-04,1.4665105948713975
2024-12-05,1.5472695498089466
2024-12-06,1.4911087619535883
2024-12-07,1.5754811983864032
2024-12-08,1.571280909162863
2024-12-09,1.6082253055756515
2024-12-10,1.4857100722668268
2024-12-11,1.4578879283135968
2024-12-12,1.5925469202491291
2024-12-13,1.5529409901787217
2024-12-14,1.5922307973414935
2024-12-15,1.5850597649709297
2024-12-16,1.6723761118010516
2024-12-17,1.723033064665327
2024-12-18,1.721193723331678
2024-12-19,1.5252541861967552
2024-12-20,1.4433653276733038
2024-12-21,1.4474192182449492
2024-12-22,1.4278129538080495
2024-12-23,1.3628988927577776
2024-12-24,1.347712429818483
2024-12-25,1.4596941444106235
2024-12-26,1.4740160961905895
2024-12-27,1.3657402913289698
2024-12-28,1.318681944818369
2024-12-29,1.3435575533609432
2024-12-30,1.2941252522068936
2024-12-31,1.2664319584274057
2025-01-01,1.284378067165911
2025-01-02,1.3081399167717507
2025-01-03,1.3734012044434043
2025-01-04,1.4042192098635238
2025-01-05,1.4035637271559511
2025-01-06,1.4015697993836367
2025-01-07,1.5110178261639782
2025-01-08,1.3535856807001068
2025-01-09,1.2977243346108376
2025-01-10,1.2254852510302423
2025-01-11,1.2804693542224581
2025-01-12,1.2728335941675895
2025-01-13,1.2667044231228872
2025-01-14,1.2635419378030928
2025-01-15,1.3135848821828902
2025-01-16,1.4189061625213961
2025-01-17,1.4007202912994543
2025-01-18,1.5125434575251013
2025-01-19,1.5154085968259778
2025-01-20,1.4152638266121258
2025-01-21,1.4368985793839832
2025-01-22,1.547786585660388
2025-01-23,1.470621618848588
2025-01-24,1.4733168079961305
2025-01-25,1.4916650540999195
2025-01-26,1.482649942653273
2025-01-27,1.4201271996683924
2025-01-28,1.398558188293693
2025-01-29,1.3721146235632133
2025-01-30,1.432215729981452
2025-01-31,1.4553424459216002
2025-02-01,1.386621269898778
2025-02-02,1.3356197486893369
2025-02-03,1.2538062450798177
2025-02-04,1.3466118089131645
2025-02-05,1.2510759181217175
2025-02-06,1.215464795779313
2025-02-07,1.2114074724303407
2025-02-08,1.2068475249431425
2025-02-09,1.2020614428445493
2025-02-10,1.1989837118135172
2025-02-11,1.2188122080689532
2025-02-12,1.1736551761443355
2025-02-13,1.2233177531666601
2025-02-14,1.1886459838737065
2025-02-15,1.2070367037739893
2025-02-16,1.2052837721450655
2025-02-17,1.1674272786263207
2025-02-18,1.1542562300342445
2025-02-19,1.144778053366129
2025-02-20,1.1674163048164985
2025-02-21,1.2046786295593699
2025-02-22,1.1467733533378883
2025-02-23,1.1530927076802402
2025-02-24,1.1416120042197873
2025-02-25,1.026659706378431
2025-02-26,0.9620204263089578
2025-02-27,0.8632964600993998
2025-02-28,0.8737878029129102
2025-03-01,0.86457726839069
2025-03-02,0.8965210751218713
2025-03-03,1.0722325019008634
2025-03-04,0.8914181098978184
2025-03-05,0.9128866759334008
2025-03-06,0.9823852411252285
2025-03-07,0.9651103820494317
2025-03-08,0.8946717963424974
2025-03-09,0.8800378652692071
2025-03-10,0.7683492292753781
2025-03-11,0.7276510630086065
2025-03-12,0.8083431890795704
2025-03-13,0.823448619434793
2025-03-14,0.7703436076873851
2025-03-15,0.8244634269611809
2025-03-16,0.8293771351552374
2025-03-17,0.7930621737743073
2025-03-18,0.8198864753667762
2025-03-19,0.7915220308631559
2025-03-20,0.8704703017784288
2025-03-21,0.8146684319580644
2025-03-22,0.810152208439678
2025-03-23,0.8037090709637926
2025-03-24,0.8447085065148535
2025-03-25,0.8704541861611583
2025-03-26,0.8664562336761187
2025-03-27,0.8524570724675826
2025-03-28,0.8553070336700334
2025-03-29,0.7982695205143934
2025-03-30,0.7632693839496284
2025-03-31,0.7563389363999029
2025-04-01,0.7582308251823883
2025-04-02,0.8051199729222216
2025-04-03,0.7530721251555899
2025-04-04,0.7622559749327323
2025-04-05,0.7737970281337778
2025-04-06,0.7655292992006583
2025-04-07,0.670267826585955
2025-04-08,0.6860003545526397
2025-04-09,0.6347219572171767
2025-04-10,0.7420568045402366
2025-04-11,0.6886855022366036
2025-04-12,0.753834252211913
2025-04-13,0.786223219251306
2025-04-14,0.7554613567144808
2025-04-15,0.7690389124323216
2025-04-16,0.7517347994038194
2025-04-17,0.7564833602028902
2025-04-18,0.7704701207631839
2025-04-19,0.760493752474787
2025-04-20,0.7695661135972476
2025-04-21,0.7694104732697645
2025-04-22,0.8101838781935101
2025-04-23,0.9204210619206495
2025-04-24,0.9228379616521976
2025-04-25,0.9252297498126557
2025-04-26,0.9373739217606591
2025-04-27,0.9334259808368434
2025-04-28,0.9127593052658296
2025-04-29,0.9337548417736165
2025-04-30,0.9173392867133109
2025-05-01,0.9131854118219539
2025-05-02,0.9549739307155898
2025-05-03,0.9603146931284681
2025-05-04,0.9374606702401186
2025-05-05,0.9048531651853625
2025-05-06,0.9106555388493887
2025-05-07,0.9479480609471921
2025-05-08,0.9499411777567803
2025-05-09,1.07210048539266
2025-05-10,1.0632934530987936
2025-05-11,1.0957721556420066
2025-05-12,1.0799026657020834
2025-05-13,1.0500254777917915
2025-05-14,1.0744254321294096
2025-05-15,1.0581589095624357
2025-05-16,1.0589040114910482
2025-05-17,1.0507881734521416
2025-05-18,1.041812794278215
2025-05-19,1.1051210086630279
2025-05-20,1.0847743440889528
2025-05-21,1.1058129869747766
2025-05-22,1.1624981758885515
2025-05-23,1.2013157114607556
2025-05-24,1.1048846101182783
2025-05-25,1.1121564679716602
2025-05-26,1.1343183361411022
2025-05-27,1.1398027749976352
2025-05-28,1.1273902793082853
2025-05-29,1.0998290069969556
2025-05-30,1.0539420711053475
2025-05-31,1.0194427988293064
2025-06-01,1.0301781680197923
2025-06-02,1.0483812772891905
2025-06-03,1.0510819473622801
2025-06-04,1.0403090203511456
2025-06-05,1.0251168669529245
2025-06-06,0.962360416540108
2025-06-07,1.014753783422474
2025-06-08,1.0370385250169332
2025-06-09,1.03888018717196
2025-06-10,1.1274576043425455
2025-06-11,1.1250632877866993
2025-06-12,1.0914935257368659
2025-06-13,1.0353274919885322
2025-06-14,1.0372287361299706
2025-06-15,1.0229951415097889
2025-06-16,1.0232727176313918
2025-06-17,1.0458328172467508
2025-06-18,1.00201153809346
2025-06-19,1.0060736520036404
2025-06-20,1.0007903545456547
2025-06-21,0.9735314383836514
2025-06-22,0.9516305989472537
2025-06-23,0.9279592566836793
2025-06-24,1.0127063866522341
2025-06-25,1.0205617060981793
2025-06-26,1.0448846723348424
2025-06-27,1.0354335975981164
2025-06-28,1.0365652146398567
2025-06-29,1.0396095465768573
2025-06-30,1.0587677333367895
2025-07-01,1.0333409952135573
2025-07-02,1.0045466365118638
2025-07-03,1.0637421500190714
2025-07-04,1.0779373400493886
2025-07-05,1.0452101208398676
2025-07-06,1.0482637715609344
2025-07-07,1.066303816368326
2025-07-08,1.0465219970063457
2025-07-09,1.057563053827166
2025-07-10,1.1024350555100988
2025-07-11,1.1942524018868814
2025-07-12,1.2237599776668098
2025-07-13,1.2194661332384926
2025-07-14,1.2523295910977357
2025-07-15,1.2652466775207951
2025-07-16,1.2192353529370763
2025-07-17,1.2366533445067778
2025-07-18,1.2453224111901477
2025-07-19,1.2159666910824594
2025-07-20,1.2122664080536771
2025-07-21,1.196736047550002
2025-07-22,1.1968766154072636
2025-07-23,1.2473956393776933
2025-07-24,1.2196889537379092
2025-07-25,1.20913416821401
2025-07-26,1.1924156738021292
2025-07-27,1.1961714540690112
2025-07-28,1.2244685398874984
2025-07-29,1.1909283118085574
2025-07-30,1.1881411447084067
2025-07-31,1.1839141904871826
2025-08-01,1.1399382257776915
2025-08-02,1.0907507226061062
2025-08-03,1.0736479763717233
2025-08-04,1.1045241142585884
2025-08-05,1.1191256373959249
2025-08-06,1.099518864656127
2025-08-07,1.1150998541509924
2025-08-08,1.1616148456752955
2025-08-09,1.1434481392104796
2025-08-10,1.138284285044702
2025-08-11,1.1918531557370007
2025-08-12,1.178193424025808
2025-08-13,1.2051910072909497
2025-08-14,1.267363555026493
2025-08-15,1.165260900229208
2025-08-16,1.1443901934123948
2025-08-17,1.1442806413938706
2025-08-18,1.141713201668577
2025-08-19,1.1166141587169311
2025-08-20,1.0504702825269012
2025-08-21,1.0758816306515966
2025-08-22,1.0397455396835344
2025-08-23,1.1220200240575222
2025-08-24,1.091313406409749
2025-08-25,1.0532422302470095
2025-08-26,0.9906699316170595
2025-08-27,1.0192449958835692
2025-08-28,1.0070728234212667
2025-08-29,1.0295474429151663
2025-08-30,1.027818171560841
2025-08-31,0.9593362496637852
2025-09-01,0.9474946072591043
2025-09-02,0.9638199726342968
2025-09-03,0.9968807716068205
2025-09-04,1.0047160041535637
2025-09-05,0.9852565664419466
2025-09-06,0.9823149833588676
2025-09-07,0.97307821079327
2025-09-08,0.9881356816565744
2025-09-09,1.002843525389385
2025-09-10,0.991402486538637
2025-09-11,1.0332301801029458
